image_name,steering_angle,INTERSECTION
94.jpg,0.0937840468295414,0
95.jpg,0.0901282372431802,0
96.jpg,0.0856333208779903,0
97.jpg,0.082234919813378,0
98.jpg,0.0778892051400656,0
99.jpg,0.0680202059710716,0
100.jpg,0.0537742276054605,0
101.jpg,0.0412957790860552,0
102.jpg,0.0215926667742776,0
103.jpg,0.0093289945272099,0
104.jpg,-7.696211102674799e-06,0
105.jpg,-0.0107098417584197,0
106.jpg,-0.007184992094456,0
107.jpg,-0.0040363134983343,0
108.jpg,-0.0043524942044494,0
109.jpg,0.0017251413032516,0
110.jpg,0.0065364519790185,0
111.jpg,0.0082763001800569,0
112.jpg,0.0107611262632336,0
113.jpg,0.0085212340835827,0
114.jpg,0.0052976711410432,0
115.jpg,0.0038538392428509,0
116.jpg,0.0031150721382931,0
117.jpg,0.0050682762539148,0
118.jpg,0.006818155969254,0
119.jpg,0.0022037742581862,0
120.jpg,0.0027490347246204,0
121.jpg,0.0042159654426927,0
122.jpg,0.0016513228052526,0
123.jpg,-0.0015127732988013,0
124.jpg,-0.0016436188505507,0
125.jpg,0.0074731512693437,0
126.jpg,0.0043071270899611,0
127.jpg,0.0666212729208735,0
128.jpg,-0.0001117970705248,0
129.jpg,-0.0094328508219278,0
130.jpg,-0.0125277577628854,0
131.jpg,-0.0114312212187621,0
132.jpg,-0.0150187927076905,0
133.jpg,-0.0089447186071221,0
134.jpg,-0.002401543959528,0
135.jpg,0.0006236589129448,0
136.jpg,0.0017757399427371,0
137.jpg,0.0009483989081903,0
138.jpg,0.0053608860835161,0
139.jpg,0.0060363050110679,0
140.jpg,0.0066296499847646,0
141.jpg,-0.0020095314482517,0
142.jpg,-0.0031102052590197,0
143.jpg,0.0013887626404942,0
144.jpg,0.0074490523410247,0
145.jpg,0.0143189584126531,0
146.jpg,0.0257052470361174,0
147.jpg,0.0444448778891937,0
148.jpg,0.052535749148815,0
149.jpg,0.0694405200831047,0
150.jpg,0.0608082355205764,0
151.jpg,0.0687239021097439,0
152.jpg,0.0867940875127431,0
153.jpg,0.0768033997415018,0
154.jpg,0.0784292043300934,0
155.jpg,0.0865526774811832,0
156.jpg,0.0787403336781673,0
157.jpg,0.0773239538849071,0
158.jpg,0.0840985792201746,0
159.jpg,0.084850637193369,0
160.jpg,0.0880933843293967,0
161.jpg,0.0876764553848452,0
162.jpg,0.089903141774755,0
163.jpg,0.0788652626518919,0
164.jpg,0.0853836050805986,0
165.jpg,0.0753713907011117,0
166.jpg,0.0801171613531845,0
167.jpg,0.0887956313378929,0
168.jpg,0.0962847254398468,0
169.jpg,0.0934404514802744,0
170.jpg,0.0829263446914122,0
171.jpg,0.073768391105348,0
172.jpg,0.0815231636829047,0
173.jpg,0.095250105124114,0
174.jpg,0.0944613213826187,0
175.jpg,0.1024848784307155,0
176.jpg,0.1102394875286962,0
177.jpg,0.1092998981419511,0
178.jpg,0.1067664205205119,0
179.jpg,0.0987099454385984,0
180.jpg,0.0962697319425838,0
181.jpg,0.0854712036017561,0
182.jpg,0.0608105998668292,0
183.jpg,0.0553578177198006,0
184.jpg,0.0655392972197475,0
185.jpg,0.0520570104996052,0
186.jpg,0.0301296405479902,0
187.jpg,0.0333018999356826,0
188.jpg,0.0369812346259706,0
189.jpg,0.0441546963998992,0
190.jpg,0.0399519333453992,0
191.jpg,0.0466728608273725,0
192.jpg,0.0328723719304496,0
193.jpg,0.028573203732904,1
194.jpg,0.0280884991233449,1
195.jpg,0.0280059220512501,1
196.jpg,0.0279910401609882,1
197.jpg,0.0279892558882599,1
198.jpg,0.0667473762898613,1
199.jpg,0.0407736581371421,1
200.jpg,0.0286880563091275,1
201.jpg,0.0170397284450314,1
202.jpg,0.0088024458020897,1
203.jpg,0.005205476097608,1
204.jpg,-0.0008172340432513,0
205.jpg,-0.0058681627079772,0
206.jpg,-0.0087340577472776,0
207.jpg,-0.0092854423419662,0
208.jpg,-0.0107575503396435,0
209.jpg,-0.025800208362733,0
210.jpg,-0.0246085048586299,0
211.jpg,-0.0216123256452868,0
212.jpg,-0.0111361033131573,0
213.jpg,-0.0120161670188575,0
214.jpg,-0.0117303036307503,0
215.jpg,0.000968061386878,0
216.jpg,0.0014557165716341,0
217.jpg,0.0017951931487535,0
218.jpg,0.0021411238853794,0
219.jpg,0.0027832588038399,0
220.jpg,-0.0004322004565229,0
221.jpg,-0.0010618175986674,0
222.jpg,-0.0014815295454256,0
223.jpg,-0.0019726019470087,0
224.jpg,0.0051625508882746,0
225.jpg,0.0021540747474179,0
226.jpg,-0.0008423115016543,0
227.jpg,0.0030197347076487,0
228.jpg,0.0006585505473905,0
229.jpg,-0.0022675578789359,0
230.jpg,-0.0044462251949497,0
231.jpg,-0.0038259579694481,0
232.jpg,0.001319910633768,0
233.jpg,0.0039470422083053,0
234.jpg,0.0048652636781418,0
235.jpg,0.0021199671853224,0
236.jpg,0.0027585015200061,0
237.jpg,0.0075077224386283,0
238.jpg,0.0200607258263653,0
239.jpg,0.0215844275596155,0
240.jpg,0.0275669600732017,0
241.jpg,0.0452947879461611,0
242.jpg,0.0609219901408538,0
243.jpg,0.0604146272134373,0
244.jpg,0.0583511330316469,0
245.jpg,0.0705761502494476,0
246.jpg,0.0780550631557454,0
247.jpg,0.0743945982532298,0
248.jpg,0.0739882600507475,0
249.jpg,0.0799309890616655,0
250.jpg,0.0802813158005304,0
251.jpg,0.0889733535666424,0
252.jpg,0.0868645416356675,0
253.jpg,0.0723445167194003,0
254.jpg,0.0954906260106664,0
255.jpg,0.1005764971508581,0
256.jpg,0.092650248590323,0
257.jpg,0.088617854135754,0
258.jpg,0.0901601575860536,0
259.jpg,0.0840239129506213,0
260.jpg,0.0857410776841513,0
261.jpg,0.0870235450085873,0
262.jpg,0.0865880451276268,0
263.jpg,0.0869764912292166,0
264.jpg,0.0908403831043321,0
265.jpg,0.0842499280563045,0
266.jpg,0.086308921714206,0
267.jpg,0.0912022830237585,0
268.jpg,0.0977158661080705,0
269.jpg,0.1044636245164091,0
270.jpg,0.102841811290944,0
271.jpg,0.0955538785329108,0
272.jpg,0.0850657359223546,0
273.jpg,0.0838223194935063,0
274.jpg,0.0916584524148553,0
275.jpg,0.093192610081852,0
276.jpg,0.0809842213943375,0
277.jpg,0.0828940124984516,0
278.jpg,0.0898528327775659,0
279.jpg,0.0874975931775877,0
280.jpg,0.0820503198109211,0
281.jpg,0.0841792872118952,0
282.jpg,0.0861281009804396,0
283.jpg,0.0889352441538713,0
284.jpg,0.0851322461036951,0
285.jpg,0.0672520151616978,0
286.jpg,0.0605020882280977,0
287.jpg,0.0409265407841918,0
288.jpg,0.0257219909368103,0
289.jpg,0.0099447579104726,0
290.jpg,4.072585077376028e-05,0
291.jpg,-0.0033553856983445,0
292.jpg,-0.0003024835919923,0
293.jpg,0.0036235461860925,0
294.jpg,0.0026661733769521,0
295.jpg,0.0086957936714392,0
296.jpg,0.0055749214666322,0
297.jpg,-0.0037396458356637,0
298.jpg,-0.0004700559544411,0
299.jpg,0.0080255274166393,0
300.jpg,0.0082519721238826,0
301.jpg,-0.0007005595653345,0
302.jpg,-0.0041667142099044,0
303.jpg,0.0175899781250018,0
304.jpg,0.0112167894656479,0
305.jpg,-0.0063980975235524,0
306.jpg,0.0109407994705673,0
307.jpg,0.0136111566714879,0
308.jpg,0.0107696010946906,0
309.jpg,-0.0173314060609057,0
310.jpg,0.0010795540611186,0
311.jpg,0.0155561878878919,0
312.jpg,0.0066841123811311,0
313.jpg,0.0135511589350035,0
314.jpg,0.0063703867078054,0
315.jpg,-0.013430232268221,1
316.jpg,-0.0165323983391948,1
317.jpg,-0.0170604912899529,0
318.jpg,-0.0171551620822819,1
319.jpg,-0.0171651099969856,1
320.jpg,-0.0171660579235449,1
321.jpg,-0.0198173041696587,1
322.jpg,-0.0129950914214284,1
323.jpg,-0.0242478295966112,1
324.jpg,-0.0138764928110715,1
325.jpg,-0.0083936480216907,1
326.jpg,0.000369151100315,1
327.jpg,0.0048386562223645,1
328.jpg,0.0097889515414744,0
329.jpg,0.016807185548507,0
330.jpg,0.0186169400788549,0
331.jpg,0.0190246563413246,0
332.jpg,0.0260428508106943,0
333.jpg,0.0309891135406031,0
334.jpg,0.0278213117956383,0
335.jpg,0.0185582313060051,0
336.jpg,0.0166112079239797,0
337.jpg,-0.0011359628040881,0
338.jpg,0.0153360344271226,0
339.jpg,0.0224773388639284,0
340.jpg,0.0172006247657653,0
341.jpg,0.0248016616597826,0
342.jpg,0.0433632111518129,0
343.jpg,0.0523046005289989,0
344.jpg,0.0548981344059781,0
345.jpg,0.0564616141650378,0
346.jpg,0.0696274429737239,0
347.jpg,0.0689764563172797,0
348.jpg,0.0725396643648987,0
349.jpg,0.0668061917713089,0
350.jpg,0.0767213470494358,0
351.jpg,0.0856316238452569,0
352.jpg,0.0790440853234812,0
353.jpg,0.070904712904081,0
354.jpg,0.067078523302163,0
355.jpg,0.0706143242441968,0
356.jpg,0.0891325749918575,0
357.jpg,0.0997934421121897,0
358.jpg,0.1047751710826799,0
359.jpg,0.1058087288932464,0
360.jpg,0.0977891231713782,0
361.jpg,0.087618925457358,0
362.jpg,0.0901391170423418,0
363.jpg,0.0899059764932888,0
364.jpg,0.0940036597223941,0
365.jpg,0.0953144751825824,0
366.jpg,0.0934294243547685,0
367.jpg,0.0816864922707666,0
368.jpg,0.0801489347505605,0
369.jpg,0.0782996647475944,0
370.jpg,0.0801754002083022,0
371.jpg,0.0799431891055634,0
372.jpg,0.0928780556915416,0
373.jpg,0.0970492548087076,0
374.jpg,0.1024274553387892,0
375.jpg,0.1023555576344357,0
376.jpg,0.0896734366816323,0
377.jpg,0.0862925878322214,0
378.jpg,0.0847705898296265,0
379.jpg,0.0945317099853339,0
380.jpg,0.0961432907522867,0
381.jpg,0.0962369118954075,0
382.jpg,0.0894485720245149,0
383.jpg,0.086347761831501,0
384.jpg,0.0738626523966795,0
385.jpg,0.0645344056744743,0
386.jpg,0.0596604142397106,0
387.jpg,0.0674387224462466,0
388.jpg,0.0670289064260285,0
389.jpg,0.0633135326527636,0
390.jpg,0.0736036663835736,0
391.jpg,0.0662783403611069,0
392.jpg,0.0532616257211064,0
393.jpg,0.0416161357034376,0
394.jpg,0.0271652572104703,0
395.jpg,0.0184068072908069,0
396.jpg,0.0116699418976238,0
397.jpg,0.0111783006619476,0
398.jpg,0.0082925863592165,0
399.jpg,0.0040960987247721,0
400.jpg,0.0005919346922912,0
401.jpg,-0.001106635851509,0
402.jpg,-0.0018540382446712,0
403.jpg,-0.0003746332146365,0
404.jpg,0.0003755293368461,0
405.jpg,0.0010575676464355,0
406.jpg,0.0017440879155333,0
407.jpg,-0.000631415425292,0
408.jpg,0.0009282404149281,0
409.jpg,0.0039873641626641,0
410.jpg,0.0974298303735079,0
411.jpg,0.0213055757316518,0
412.jpg,-0.0001754940166151,0
413.jpg,-0.0094207959422581,0
414.jpg,-0.0123712521615489,0
415.jpg,-0.0116877391248044,0
416.jpg,-0.0106774629327582,0
417.jpg,-0.009882204163239,0
418.jpg,-0.0039703608506191,0
419.jpg,-0.0003069657223638,0
420.jpg,0.0020707216215838,0
421.jpg,-0.0023980699962569,0
422.jpg,0.0043134201523842,0
423.jpg,0.0047826456984877,0
424.jpg,0.0042122992519767,0
425.jpg,0.0041115281199185,0
426.jpg,0.0059666511014326,0
427.jpg,0.0049757238393896,0
428.jpg,0.0019485411892509,0
429.jpg,-0.0001946287180223,0
430.jpg,0.0015164843437835,0
431.jpg,0.0679593029287982,0
432.jpg,0.0163286665830738,0
433.jpg,-0.0063120485998078,0
434.jpg,-0.0061111453813097,0
435.jpg,-0.0082939324719397,0
436.jpg,-0.0122651536963703,0
437.jpg,-0.0151446054723766,0
438.jpg,-0.0125747690066805,0
439.jpg,-0.0057523127467672,0
440.jpg,-0.0075604842276588,0
441.jpg,-0.0008438181128564,0
442.jpg,-0.0019176437020152,0
443.jpg,0.0003240268703309,0
444.jpg,0.0033807880146251,0
445.jpg,-0.001122205193431,0
446.jpg,0.0106690526634979,0
447.jpg,0.0167852956382577,0
448.jpg,0.0259347307831223,0
449.jpg,0.0267860605134347,0
450.jpg,0.0346355135210331,0
451.jpg,0.0479945246876868,0
452.jpg,0.0587338776550103,0
453.jpg,0.0630656113543912,0
454.jpg,0.0624943034022585,0
455.jpg,0.0777219578412247,0
456.jpg,0.0903467456452914,0
457.jpg,0.0834829341376972,0
458.jpg,0.0744479218175828,0
459.jpg,0.0787220325219249,0
460.jpg,0.0752809198323971,0
461.jpg,0.0726253291725045,0
462.jpg,0.0712621037910204,0
463.jpg,0.0756312099896514,0
464.jpg,0.0796489143460994,0
465.jpg,0.0800401723824102,0
466.jpg,0.0849349862888974,0
467.jpg,0.0906675056552846,0
468.jpg,0.0972429085501448,0
469.jpg,0.087174630202346,0
470.jpg,0.0792139136807625,0
471.jpg,0.077736025539151,0
472.jpg,0.081074472192535,0
473.jpg,0.0821740880242018,0
474.jpg,0.101455163762282,0
475.jpg,0.1146394420380047,0
476.jpg,0.1086489745519306,0
477.jpg,0.1025607337713529,0
478.jpg,0.1018695774426087,0
479.jpg,0.1031490772989976,0
480.jpg,0.1003284006636819,0
481.jpg,0.100798732852042,0
482.jpg,0.0891854179804395,0
483.jpg,0.080454327153619,0
484.jpg,0.0790830330711193,0
485.jpg,0.0817649356126813,0
486.jpg,0.0813307617752499,0
487.jpg,0.0760138400346984,0
488.jpg,0.0677005421151046,0
489.jpg,0.0761976782012621,0
490.jpg,0.0796047786176593,0
491.jpg,0.0808072513145461,0
492.jpg,0.0868125621879851,0
493.jpg,0.0880629435465009,0
494.jpg,0.0871067749633746,0
495.jpg,0.0842172541364947,0
496.jpg,0.0782280853518703,0
497.jpg,0.0785112385490012,0
498.jpg,0.0668458088065737,0
499.jpg,0.0440105838722917,0
500.jpg,0.0280274948108076,0
501.jpg,0.0117352374693386,0
502.jpg,0.0060899841045126,0
503.jpg,0.0028346620583623,0
504.jpg,-0.0043809921835712,0
505.jpg,-0.0049222931778783,0
506.jpg,-0.0025471854996059,0
507.jpg,-0.0002403417573037,0
508.jpg,0.0021350351233582,0
509.jpg,0.0014598212290491,0
510.jpg,0.0020046295414697,0
511.jpg,0.0043772912398861,0
512.jpg,0.0059783419003299,0
513.jpg,0.0084412564100283,0
514.jpg,0.0030514591762299,0
515.jpg,-0.0018897374012817,0
516.jpg,0.0252073213244186,0
517.jpg,0.0015784821701433,0
518.jpg,-0.0073727702423767,0
519.jpg,-0.0099064482824897,0
520.jpg,-0.0086933546224048,0
521.jpg,-0.0086615564015731,0
522.jpg,-0.0062248412924367,0
523.jpg,-0.0057534921078044,0
524.jpg,0.001834560303117,0
525.jpg,0.001724980823467,0
526.jpg,0.0014243199542785,0
527.jpg,0.0003460991686734,0
528.jpg,-0.0020655934090698,0
529.jpg,0.0015116383466137,0
530.jpg,0.0097669673820648,0
531.jpg,-1.7253095779345235e-05,0
532.jpg,-0.000611402819358,0
533.jpg,-0.0009047157426135,0
534.jpg,-0.0040501518298967,0
535.jpg,-0.004446021871668,0
536.jpg,0.0002072500038459,0
537.jpg,0.0031652354496116,0
538.jpg,-2.0657249099551488e-05,0
539.jpg,0.0036013729649304,0
540.jpg,0.0041379657238311,0
541.jpg,0.0032250570334636,0
542.jpg,0.0029339191954177,0
543.jpg,0.0014446241304116,0
544.jpg,0.002430554034756,0
545.jpg,0.0006594267299155,0
546.jpg,-0.0018872232353754,0
547.jpg,-0.0017844474848759,0
548.jpg,-0.002788645511566,0
549.jpg,0.0051056441522702,0
550.jpg,0.0096154294006078,0
551.jpg,0.0147550902488899,0
552.jpg,0.0142453644274674,0
553.jpg,0.0294516434887061,0
554.jpg,0.0483864843608282,0
555.jpg,0.0589707031936992,0
556.jpg,0.0683977191712531,0
557.jpg,0.0648910698768474,0
558.jpg,0.0771161899876356,0
559.jpg,0.0821337939936073,0
560.jpg,0.0849227253967014,0
561.jpg,0.0701386497009153,0
562.jpg,0.0729490884800009,0
563.jpg,0.0790239810593345,0
564.jpg,0.0773338690506598,0
565.jpg,0.0926305161257271,0
566.jpg,0.0954849674280131,0
567.jpg,0.0894281351936636,0
568.jpg,0.0751857623809362,0
569.jpg,0.073431120745597,0
570.jpg,0.0730506900706676,0
571.jpg,0.0704477741017927,0
572.jpg,0.0825363678083077,0
573.jpg,0.0872151322007852,0
574.jpg,0.0909427829706016,0
575.jpg,0.0969208912730926,0
576.jpg,0.0966976646063281,0
577.jpg,0.1051562514136907,0
578.jpg,0.1113337606743231,0
579.jpg,0.10044506676777,0
580.jpg,0.0933710782757601,0
581.jpg,0.0923432552977366,0
582.jpg,0.0834202260510344,0
583.jpg,0.085850378000461,0
584.jpg,0.0837748137599804,0
585.jpg,0.0818243101167659,0
586.jpg,0.08968548205871,0
587.jpg,0.0867648312478533,0
588.jpg,0.0772972783584078,0
589.jpg,0.0747825796944675,0
590.jpg,0.0840190752419721,0
591.jpg,0.073161893773015,0
592.jpg,0.0700240522567285,0
593.jpg,0.0730305691158353,0
594.jpg,0.0953075239840305,0
595.jpg,0.0943617356353565,0
596.jpg,0.0963892463607725,0
597.jpg,0.0977224979282066,0
598.jpg,0.1005675283400011,0
599.jpg,0.0757006902452409,0
600.jpg,0.0295567844037103,0
601.jpg,0.0381362970831547,0
602.jpg,0.0320595707978178,0
603.jpg,0.0337938555912094,0
604.jpg,0.037780880091124,0
605.jpg,0.040096090518474,0
606.jpg,0.0780722862578097,0
607.jpg,0.088956523504162,0
608.jpg,0.0910281369623835,1
609.jpg,0.0902737506595095,1
610.jpg,0.0901956031656945,1
611.jpg,0.0901728133170772,1
612.jpg,0.090169302844786,1
613.jpg,0.0463261504497697,1
614.jpg,-0.0373088812270755,1
615.jpg,-0.0505526768832838,1
616.jpg,-0.0527976700932435,1
617.jpg,-0.0546698370835375,1
618.jpg,-0.0526196321738481,0
619.jpg,-0.049493946964983,1
620.jpg,-0.0446995870034111,0
621.jpg,-0.038869319781932,0
622.jpg,-0.037681814904898,0
623.jpg,-0.0352739230465213,0
624.jpg,-0.0256468978424822,0
625.jpg,-0.0296080448045642,0
626.jpg,-0.043449698287337,0
627.jpg,-0.0394285579819578,0
628.jpg,-0.0212405240796135,0
629.jpg,-0.0066938299339862,0
630.jpg,0.0108028160434098,0
631.jpg,0.0142920021036196,0
632.jpg,0.0178698424980408,0
633.jpg,0.0171238163266507,0
634.jpg,0.0144962195768028,0
635.jpg,0.009954953662917,0
636.jpg,0.0038340463277873,0
637.jpg,0.0025519008218839,0
638.jpg,0.0048626620360825,0
639.jpg,0.008768354783244,0
640.jpg,0.0065613544810175,0
641.jpg,0.0059219092967795,0
642.jpg,0.0055407963141313,0
643.jpg,0.004586109978497,0
644.jpg,0.0058338656811885,0
645.jpg,0.0050183012005513,0
646.jpg,0.0056612112012484,0
647.jpg,0.0045394968195456,0
648.jpg,0.0052749169337993,0
649.jpg,0.003026940212887,0
650.jpg,0.0001179055032371,0
651.jpg,0.0029401605526502,0
652.jpg,0.0033026829109123,0
653.jpg,0.0032850074031523,0
654.jpg,0.0053459290686579,0
655.jpg,0.0056246334920952,0
656.jpg,0.0061032824180369,0
657.jpg,0.0111169143340354,0
658.jpg,0.0205555524590792,0
659.jpg,0.0258032919985131,0
660.jpg,0.0355103785216194,0
661.jpg,0.053700918597927,0
662.jpg,0.0661241430336838,0
663.jpg,0.0594194705024963,0
664.jpg,0.0709509022599055,0
665.jpg,0.0843053451543338,0
666.jpg,0.0821730364788243,0
667.jpg,0.0774709267904191,0
668.jpg,0.078922023205697,0
669.jpg,0.0777559706405952,0
670.jpg,0.0672185516570852,0
671.jpg,0.0834492089066972,0
672.jpg,0.0846439275405651,0
673.jpg,0.073016193759433,0
674.jpg,0.0778568628596514,0
675.jpg,0.0909920416233018,0
676.jpg,0.0886612831375266,0
677.jpg,0.0913951069163799,0
678.jpg,0.0903199085809183,0
679.jpg,0.0895610304787754,0
680.jpg,0.0850601701350394,0
681.jpg,0.091452405074125,0
682.jpg,0.0982742738627777,0
683.jpg,0.1011701917328828,0
684.jpg,0.1011891882762861,0
685.jpg,0.0958402240636538,0
686.jpg,0.086111081378469,0
687.jpg,0.082660879158322,0
688.jpg,0.082620248257664,0
689.jpg,0.0887132030751951,0
690.jpg,0.0914570350776249,0
691.jpg,0.0829457824936393,0
692.jpg,0.0808967396986936,0
693.jpg,0.0883169914290897,0
694.jpg,0.0955547659601131,0
695.jpg,0.0868476272654411,0
696.jpg,0.0888571311597372,0
697.jpg,0.0918174401321791,0
698.jpg,0.0974985574602854,0
699.jpg,0.0972995401201078,0
700.jpg,0.0990415894027821,0
701.jpg,0.0915227423283657,0
702.jpg,0.0896602347397684,0
703.jpg,0.0883257382416142,0
704.jpg,0.0837990424616374,0
705.jpg,0.0811031933380444,0
706.jpg,0.0765302166552151,0
707.jpg,0.0711603522514697,0
708.jpg,0.0661939584132789,0
709.jpg,0.0548942720527414,0
710.jpg,0.0468021259718532,0
711.jpg,0.038111696463655,0
712.jpg,0.0232187049905052,0
713.jpg,0.0106735339076725,0
714.jpg,0.0028985313417674,0
715.jpg,-0.0021262989763351,0
716.jpg,-0.0021524473967095,0
717.jpg,-0.005217064585833,0
718.jpg,-0.0029155764282617,0
719.jpg,0.0065587389975556,0
720.jpg,0.0092049270627915,0
721.jpg,0.0013434892458017,0
722.jpg,-0.0092269689809886,0
723.jpg,0.0023129381099375,0
724.jpg,0.0046235487781679,0
725.jpg,0.0033578317937807,0
726.jpg,0.0011850786521029,0
727.jpg,-0.0021087633988457,0
728.jpg,-0.0102657474129852,0
729.jpg,-0.0027672577695312,0
730.jpg,0.016744373329739,0
731.jpg,0.021098531540714,0
732.jpg,0.0008400946792102,0
733.jpg,0.0114296810546513,0
734.jpg,-0.0426325503174782,0
735.jpg,-0.0152634761962502,0
736.jpg,0.0095873185874527,0
737.jpg,0.0197995221925968,0
738.jpg,0.0259638001552742,0
739.jpg,0.0066556448780331,1
740.jpg,0.0050954841830891,0
741.jpg,0.004935309458888,1
742.jpg,0.004893154016159,1
743.jpg,0.0048861166210187,1
744.jpg,0.0286615117842918,1
745.jpg,0.0183587079891704,1
746.jpg,0.000500506191414,1
747.jpg,-0.0110601683526726,1
748.jpg,-0.012846077336913,1
749.jpg,-0.0092375021057584,1
750.jpg,-0.0076219051453236,1
751.jpg,-0.0013872385019942,1
752.jpg,0.0024211282928605,0
753.jpg,0.0038299706840826,0
754.jpg,0.0025657863137179,0
755.jpg,0.0035053416661113,0
756.jpg,0.0053131904092864,0
757.jpg,-0.0002758136928921,0
758.jpg,-0.0075638312740518,0
759.jpg,-0.0104633536310917,0
760.jpg,-0.0098653505129357,0
761.jpg,-0.0131436200031478,0
762.jpg,-0.0066502050442433,0
763.jpg,0.005722726038896,0
764.jpg,0.0245263671054,0
765.jpg,0.0279528578381677,0
766.jpg,0.0344103304002386,0
767.jpg,0.0538658270710978,0
768.jpg,0.0637763368093162,0
769.jpg,0.0595587833965772,0
770.jpg,0.0690601311713615,0
771.jpg,0.0838263353268324,0
772.jpg,0.0845069700063536,0
773.jpg,0.0735758532766704,0
774.jpg,0.0788457987476261,0
775.jpg,0.0799346688734944,0
776.jpg,0.0744998955068187,0
777.jpg,0.0766116804444004,0
778.jpg,0.0749821657922081,0
779.jpg,0.0844604279563672,0
780.jpg,0.0944782704631793,0
781.jpg,0.0885260214296934,0
782.jpg,0.0834379916459926,0
783.jpg,0.0923441438489423,0
784.jpg,0.1035175688321033,0
785.jpg,0.103057784963702,0
786.jpg,0.1045281638309043,0
787.jpg,0.0884452734319556,0
788.jpg,0.0885321170720783,0
789.jpg,0.0869378733238587,0
790.jpg,0.0866242373017966,0
791.jpg,0.0808760996399024,0
792.jpg,0.0844389709186435,0
793.jpg,0.0883892519099635,0
794.jpg,0.0829431915620481,0
795.jpg,0.0887584203159321,0
796.jpg,0.0834368341504751,0
797.jpg,0.081387653576893,0
798.jpg,0.086723422133402,0
799.jpg,0.0922625560107751,0
800.jpg,0.0976701367203922,0
801.jpg,0.1014834578452159,0
802.jpg,0.0966364882663661,0
803.jpg,0.1002300633880956,0
804.jpg,0.0988291559974502,0
805.jpg,0.0890046764688049,0
806.jpg,0.0796892948170032,0
807.jpg,0.0819517860635281,0
808.jpg,0.0756701686065984,0
809.jpg,0.0752836422886381,0
810.jpg,0.0752251880709068,0
811.jpg,0.0692932262317454,0
812.jpg,0.0624678363302019,0
813.jpg,0.0626881286265971,0
814.jpg,0.0606276185273621,0
815.jpg,0.0501135993200139,0
816.jpg,0.0286985426246328,0
817.jpg,0.0193748388799078,0
